,id,title,episode,title_song_merged,artist_name_artists_merged,year_year_merged
3307,630392,stickmen,,push and pull part one,rufus thomas,2001.0
3308,592638,repo! the genetic opera,,sawmans lament,darren smith+terrance zdunich+paul sorvino+bill moseley+kevin ohgr ogilvie+alexa penavega+anthony head,2008.0
3309,218657,som brasil,chico buarque (#4.9),quem te viu  quem te vê,chico buarque+aleh,2007.0
3310,291148,the young and the restless,(#1.8138),nadias theme,barry de vorzon+perry botkin jr.,1973.0
3311,398518,copycat,,largo al factotum,gioachino rossini+ettore bastianini+orchestra del maggio musicale fiorentino/alberto erede,1995.0
3312,504342,kung fu nurses a go-go,,drive-by nurses,mark stone+chunk,2007.0
3313,36855,broad city,the lockout (#1.4),latino and proud,d.j. raff,2014.0
3314,713234,via dalma,,sólo para tí,sergio dalma+pablo alborán,2011.0
3315,466653,heartbreak hotel,,wild dances part 2,ruslana lyzhicko,2006.0
3316,27728,belmonte,(#1.25),the star,aurea,2013.0
3317,200166,sailor moon,dreams take flight (#4.1),sailor moon theme,tetsuya komoro+nicole price+brynne price,1995.0
3318,238177,the big bang theory,the egg salad equivalency (#6.12),big bang theory theme,barenaked ladies,2007.0
3319,138581,life on mars,things to do in new york when you think youre dead (#1.5),he keeps you,boscoe,2008.0
3320,688395,the triumph of sherlock holmes,,perfidus,h.m. farrar,1935.0
3321,713478,victoria,,piano at the café,nils frahm,2015.0
3322,558043,no limit kids: much ado about middle school,,hark! the herald angels sing,hannah+andrew,2010.0
3323,255215,the match game,(#7.126),the match game,the score production band,1962.0
3324,206385,sesiones con alejandro franco,aterciopelados,treboles,andrea echeverri+héctor buitrago+aterciopelados,2007.0
3325,174598,only fools and horses....,the miracle of peckham (#5.2),carmina burana: o fortuna,carl orff,1981.0
3326,80494,el color de la pasión,rebeca culpa a marcelo de la muerte de alonso (#1.82),hoy es un buen día,josé luis roma+noel shajris+río roma,2014.0
3327,496727,kab? kyoon? aur kahan?,,pyar se dil bhar de,kalyanji veerji shah+anandji veerji shah,1970.0
3328,335385,a queen is crowned,,sarie marais,,1953.0
3329,175796,orphan black,insolvent phantom of tomorrow (#3.9),orphan black end credits theme,trevor yuile,2013.0
3330,697976,to cross the rubicon,,galaxie girl,action buddie,1991.0
3331,292865,the young and the restless,(#1.9850),nadias theme,barry de vorzon+perry botkin jr.,1973.0
3332,495177,juncture,,how to love you,ten tiers+jonathan tiersten,2007.0
3333,597358,rockers,,we a rockers,jacob miller+the inner circle,1978.0
3334,375351,braca uboga & vanda winter: da sam ja netko,,da sam ja netko,hrvoje hegedusic+maja perfiljeva+braca uboga+stipe madjor bozinovic+kresimir sokec )+vanda winter,2009.0
3335,67571,demasiado tarde,(#4.110),un gran vacío,gepe,2009.0
3336,614782,sierra,,end of the road,arnold schwarzwald+burl ives,1950.0
3337,81131,elementary,dead clade walking (#2.14),better now,the vespers,2012.0
3338,712952,veronica mars,,all around and away we go,ubdhav gupta+andrea estella+eric cardona+gabel damico+bryan ujueta,2014.0
3339,70931,dinosaur train,dinos a to z: part 1 - the big idea/dinos a to z: part 2 - spread the word (#6.23),dinosaurs a to z,craig bartlett+mike himelstein,2009.0
3340,258167,the nostalgia critic,moulin rouge (#4.52),el tango de pretense,brent black+doug walker+phelan porteous+lindsay ellis,2007.0
3341,13147,amor & sexo,pepeca (#7.2),perereca da vizinha,dercy gonçalves+fernanda lima,2009.0
3342,126974,kaisermühlen blues,immer die asiaten (#6.4),essig & Öl,roland neuwirth+extrem schrammeln,1992.0
3343,663778,the guest house,,was she?,tanya fenmore+ruth reynolds,2012.0
3344,393720,cleopatra,,balada de cleo,paco ortega+eduardo mignogna,2003.0
3345,389719,cherish,,when im alone,frankie beverly+maze,2002.0
3346,386047,casino,,lets start all over again,elsa byrd+paul winley+the paragons,1995.0
3347,272703,the tonight show starring jimmy fallon,christina aguilera/jeff probst/kid rock (#2.103),folgers coffee jingle,leslie pearl+christina aguilera,2014.0
3348,452124,girl fever,,the girl ill never have,linus of hollywood,2002.0
3349,2777,33 revolucions,sanjosex (#1.12),la pura realitat,sanjosex,2013.0
3350,662754,the goose and the gander,,isle of capri,will grosz,1935.0
3351,629344,static,,this is the day,matt johnson+the the,1985.0
3352,271075,the taetiseo,(#1.4),whisper,im gwang uk+martin hoberg hedegaard+andrew jackson+taetiseo,2014.0
3353,728023,xanadu,,you made me love you,james v. monaco+joseph mccarthy+olivia newton-john,1980.0
3354,492607,joaquín sabina - ...y seguido 1992-2005,,así estoy yo sin tí,joaquín sabina,2006.0
3355,530688,main aurr mrs khanna,,happening,jalees sherwani+sajid ali+wajid ali+sunidhi chauhan+raja mushtaq+uvie,2009.0
3356,103352,greys anatomy,shes gone (#8.2),bite your lip,dan battison+tommy francis+nik gray+owen reed+tom stubbs+new cassettes,2005.0
3357,711351,valley of the witch,,a thousand haunted dreams,bobby cole,2014.0
3358,18423,aufgspuit!,schmidbauer mit wolfgang ambros,er fallt,wolfgang ambros+werner schmidbauer+martin kälberer,2006.0
3359,588680,rainbow brite and the star stealer,,brand new day,haim saban+shuki levy,1985.0
3360,314738,wahlburgers,pranks for the memories (#2.3),44 crazy eyes v5,michael getches+calvin pfeffer,2014.0
3361,618586,sleep with me,,i live in a nice house,bob forrest+zander schloss+thelonious monster,1994.0
3362,637486,sydney white,,warning,ali dee+alana da fonseca+michael klein+vincent alfieri+lil wendy,2007.0
3363,217278,so you think you can dance,top 16 results (#2.11),insensitive,mandalay,2005.0
3364,631634,straight to hell,,yakety yak,jerry leiber+mike stoller+the coasters+dick rude+joe strummer+sy richardson,1986.0
3365,8496,al salir de clase,,women djs mix,women djs,1997.0
3366,48678,compañeros,máscara (#9.2),no te fallré,marte menguante,1998.0
3367,373627,book of shadows: blair witch 2,,arcarsenal,at the drive-in,2000.0
3368,238904,the big easy,hotshots (#1.6),down in new orleans,chief smiley ricks,1996.0
3369,129712,klimbim,(#1.3),minute waltz in d flat major op. 64 no. 1,frédéric chopin+ingeborg hallstein,1973.0
3370,202010,saturday night live,harry dean stanton/the replacements (#11.7),knockin on heavens door,bob dylan,1975.0
3371,631006,stone of destiny,,settlin,ben albu,2008.0
3372,23343,baseball,the capital of baseball (#1.7),brooklyn dodger jump,george t. simon+joe ricardel,1994.0
3373,340507,affectionately yours,,hungarian dance no. 6 in d major,johannes brahms,1941.0
3374,621566,some like it sexy,,walking down the street,richard taylor+alan waller+dennis may,1969.0
3375,225384,stargate sg-1,resurrection (#7.19),main title,joel goldsmith+david arnold,1997.0
3376,720168,west of broadway,,mademoiselle from armentières,the returning soldiers in the opening scene,1931.0
3377,434528,expensive husbands,,pop! goes the weasel,,1937.0
3378,587070,quiero ser artista,,himno panamericano,sergio guerrero+josé antonio zorrilla,1958.0
3379,508835,la piovra 8 - lo scandalo,,raccordi,ennio morricone,1997.0
3380,309533,undergrads,risk (#1.12),disko mysterious girl,vibrolux,2001.0
3381,420067,dot and the bunny,,the kangaroo that never grew,bob young+barbara frawley+ross higgins+robyn moore,1983.0
3382,577379,pippin: his life and times,,no time at all,stephen schwartz+martha raye+the players,1981.0
3383,685618,the square,,feed the fire,ben lee+jessica chapnik kahn,2008.0
3384,503546,komm mit zur blauen adria,,sag nicht vor allen leuten baby,hannelore auer,1966.0
3385,730153,you were meant for me,,concerto in f,george gershwin,1948.0
3386,77373,duets,movie night (#1.5),my heart will go on,james horner+lyrics by will jennings+john glosson  with jennifer nettles,2012.0
3387,51122,covert affairs,grounded (#5.8),i need my girl,the national,2010.0
3388,352668,aretha franklin: duets,,spirit in the dark,aretha franklin+elton john,1993.0
3389,452954,glassland,,tainted love,ed cobb+soft cell+kind permission of music sales creative,2014.0
3390,96957,gilmore girls,lost and found (#2.15),price yeah!,pavement,2000.0
3391,223154,spongebob squarepants,squid plus one/the executive treatment (#9.13),morning commute,ronald hanmer,1999.0
3392,472552,hollywood singing and dancing: a musical treasure,,singin in the rain,nacio herb brown,2008.0
3393,386216,casse-tête chinois,,itchin for your love,,2013.0
3394,67821,densha otoko,,twilight,electric light orchestra,2005.0
3395,396340,comme un aimant,,ammore annascunnuto,,2000.0
3396,102923,greys anatomy,i saw her standing there (#9.4),moving on,calahan,2005.0
3397,237882,the benny hill show,the great british dancing finals (#5.2),thoroughly modern millie,sammy cahn+jimmy van heusen+the ladybirds,1969.0
3398,727200,worst case scenario,,please come in,frank bongers+stefan wellens+peter van tichelen+forbidden ensemble,2013.0
3399,410633,den skaldede frisør,,thats amore,harry warren+jack brooks+jonas winge leisner+alice carreri,2012.0
3400,725771,wish i was here,,wish i was here,guy berryman+jon buckland+will champion+chris martin+cat power+coldplay,2014.0
3401,249818,the johnny cash show,(#1.17),tulsa country,nancy ames,1969.0
3402,620373,so fine,,so fine commercial jingle,david spangler+grover dale,1981.0
3403,474731,horror house on highway five,,rumble,link wray+the wraymen,1985.0
3404,675436,the neverending story iii,,kiss from a rose,seal+arrangement with warner special products,1994.0
3405,121319,intervention,gloria (#7.13),five steps,scott klass+the davenports,2005.0
3406,141176,lonelygirl15,stakeout... with a girl (#2.37),driving long distance,jack zerby,2006.0
3407,108559,heppoko jikken animêshon excel saga,the woman from mars (#1.2),small organism suite,toshio masuda,1999.0
3408,696315,thumb fun,,blues in the night,harold arlen,1952.0
3409,642297,texas chain saw massacre: the shocking truth,,fool for a blonde,roger bartlett+friends,2000.0
3410,255664,the match game,sheila macrae & soupy sales (#6.174),the match game,the score production band,1962.0
3411,363440,beethovens birthday: a celebration in vienna with leonard bernstein,,symphony no. 9 in d minor: ode to joy,ludwig van beethoven+the vienna philharmonic+the vienna state opera chorus+with soloists martti talvela,1970.0
3412,315415,watashi ga motenai no wa dou kangaetemo omaera ga warui!,motenai shi  chotto ii yume miru wa (#1.4),do kangaetemo watashi wa warukunai,izumi kitta,2013.0
3413,602381,saippuaprinssi,,inferno,,2006.0
3414,176576,p.o.v.,iris (#29.5),monday morning,justin tripp,1988.0
3415,710204,upside down,,el ultimo cafÉ,roberto goyeneche,2012.0
3416,377043,bring it on: fight to the finish,,burn,misty+m. gonzalez+a. lane+m. haene,2009.0
3417,587307,rcas opening night,,say has anybody seen my sweet gypsy rose?,irwin levine+l. russell brown+tony orlando+telma hopkins+joyce vincent wilson,1973.0
3418,127807,keen eddie,black like me (#1.7),pretty,reno,2003.0
3419,694024,things behind the sun,,underrated,chad king+cowboys+indians,2001.0
3420,440332,first sunday,,smiley precious father,rob lewis,2008.0
3421,313977,vivo en argentina,(2012-09-28),imágenes paganas,federico moura+roberto jacoby+daniel sbarra  / enrique mugetti  / federico moura+virus,2011.0
3422,235658,the adventures of shirley holmes,the case of the broken oath (#2.13),danny boy,music: traditional+tyley ross,1996.0
3423,355417,autiomaa,,autiomaa,shotgun club+junnu alajuuma,2012.0
3424,631365,storm riders,,hard act to follow,tim finn+split enz,1982.0
3425,19618,australian story,a very good rascal (#19.13),shadow boxer,rick brewster+doc neeson+john brewster+the angels 100%+steve balbi,1996.0
3426,24495,baywatch,heat wave (#1.2),room to move,animotion,1989.0
3427,438660,fiebre de amor,,sueños,luis miguel,1985.0
3428,472632,hollywood vice squad,,streetwalkin,chris spedding,1986.0
3429,605868,scarlet seas,,vorspiel,richard wagner,1928.0
3430,80497,el color de la pasión,rebeca no dejará ir a alonso (#1.68),hoy es un buen día,josé luis roma+noel shajris+río roma,2014.0
3431,123824,jardins proibidos,(#1.203),jardins proibidos,paulo gonzo+olavo bilac,2014.0
3432,10842,american experience,race to the moon (#18.2),first broadcast from the moon,jessica locke,1988.0
3433,115919,i love the 80s 3-d,1982 (#1.3),dont you want me,phil oakey+jo callis+philip adrian wright+the human league,2005.0
3434,249554,the jack paar program,(#1.24),they cant take that away from me,george gershwin+ira gershwin+liza minnelli,1962.0
3435,428574,elephant,,supernal infinite space (kawabata) waikiki easy meat (mano),acid mothers temple+the melting paraiso u.f.o.,2003.0
3436,395480,college swing,,i fall in love with you every day,manning sherwin+florence george+john payne,1938.0
3437,490747,jean genet  le contre-exemplaire,,douceur du bagne,hélène martin,2010.0
3438,194318,reign,no way out (#3.12),a war,bird,2013.0
3439,705547,two blondes and a redhead,,on the sunny side of the street,jimmy mchugh,1947.0
3440,340246,adventureland,,funiculi  funicula,luigi denza,2009.0
3441,164995,napoléon,,la visite a josephine (the visit of josephine),richard grégoire+bulgarian symphony orchestra-sif 309,2002.0
3442,462521,hallo janine!,,jai vu revenir,peter kreuder+jean patart,1939.0
3443,497915,karaoke revolution presents: american idol encore 2,,speed of sound,guy berryman+jon buckland+will champion+chris martin,2008.0
3444,654901,the cult: music without fear,,peace dog,,2002.0
3445,393340,classic artists: yes,,and you and i,jon anderson+steve howe+chris squire+bill bruford+yes+live 2001,2007.0
3446,190443,r.i.s. police scientifique,alibis (#5.4),como nuestra vida,jaime zelada marchessi,2006.0
3447,646716,the apartment,,there is a tavern in the town,f.j. adams,1960.0
3448,110477,histeria!,better living through science (#1.38),rock-a-bye baby,effie i. canning,1998.0
3449,468411,hemlock,,evil child,cyoakha grace omanion+big city orchestra,2014.0
3450,66342,deixa-me amar,(#1.219),tu pertences a mim,os azeitonas,2007.0
3451,168976,numb3rs,end of watch (#3.15),summer of 69,bryan adams+jim vallance,2005.0
3452,142833,lua vermelha,(#1.121),ela era só mais uma,classificados,2010.0
3453,261129,the porter wagoner show,cal smith (#1.488),conversation,porter wagoner,1961.0
3454,500811,killer force,,love theme,georges garvarentz  et son orchestre,1976.0
3455,449794,genei ibunroku #fe,,smile for me,music: hiroshi yoshida,2015.0
3456,304927,treme,meet de boys on the battlefront (#1.2),meet the boys on the battlefront,l landry+anders osborne,2010.0
3457,629932,step up 2: the streets,,ching-a-ling,missy elliott+cainon lamb+marshall leather+shawn campbell,2008.0
3458,580651,porkys naughty nephew,,animal fair,,1938.0
3459,444633,frauen sind was wunderbares,,music supervisor,,1994.0
3460,322543,you bet your life,(#9.28),liechtenstein polka,edmund koetscher+rudi lindt+clifford marks+his three brothers,1950.0
3461,35602,bring on the night,(#1.4),silent addictions,donn bhatt,2012.0
3462,548046,murder ahoy,,rule  britannia!,thomas augustine arne+the cast,1964.0
3463,539280,metro movietone revue,,on the road to mandalay,oley speaks+george dewey washington,1929.0
3464,542475,missing,,missing (opening theme),vangelis,1982.0
